timestamps,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation,latitude,longitude
2020-10-17 20:00:00+00:00,1602964800,Clear,clear-day,0.0003,0.01,rain,57.58,57.58,35.51,0.43,1024.6,9.82,20.1,317,0.02,1,10.0,316.5,,42.363796,-71.1087861286
2020-10-17 21:00:00+00:00,1602968400,Clear,clear-day,0.0,0.0,,56.26,56.26,35.76,0.46,1025.3,6.54,17.0,325,0.0,0,10.0,308.8,,42.363796,-71.1087861286
2020-10-17 22:00:00+00:00,1602972000,Clear,clear-night,0.0,0.0,,54.29,54.29,36.67,0.51,1025.5,5.65,11.02,330,0.0,0,10.0,303.0,,42.363796,-71.1087861286
2020-10-17 23:00:00+00:00,1602975600,Clear,clear-night,0.0,0.0,,51.76,51.76,37.27,0.58,1026.6,3.22,5.93,297,0.0,0,10.0,298.0,,42.363796,-71.1087861286
2020-10-18 00:00:00+00:00,1602979200,Clear,clear-night,0.0,0.0,,49.88,49.88,37.69,0.63,1027.4,1.99,2.95,289,0.03,0,10.0,294.4,,42.363796,-71.1087861286
2020-10-18 01:00:00+00:00,1602982800,Clear,clear-night,0.0009,0.01,rain,47.89,47.89,37.74,0.68,1028.7,2.29,4.1,246,0.05,0,10.0,292.8,,42.363796,-71.1087861286
2020-10-18 02:00:00+00:00,1602986400,Clear,clear-night,0.0,0.0,,46.18,45.34,37.46,0.71,1029.8,3.01,5.79,222,0.1,0,10.0,295.1,,42.363796,-71.1087861286
2020-10-18 03:00:00+00:00,1602990000,Clear,clear-night,0.0,0.0,,45.07,45.07,36.84,0.73,1030.6,2.7,5.09,225,0.12,0,10.0,293.9,,42.363796,-71.1087861286
2020-10-18 04:00:00+00:00,1602993600,Clear,clear-night,0.0,0.0,,44.41,44.41,36.51,0.74,1031.1,2.41,4.49,230,0.2,0,10.0,292.4,,42.363796,-71.1087861286
2020-10-18 05:00:00+00:00,1602997200,Clear,clear-night,0.0005,0.01,rain,43.43,43.43,36.09,0.75,1031.5,2.96,4.42,237,0.19,0,10.0,290.8,,42.363796,-71.1087861286
2020-10-18 06:00:00+00:00,1603000800,Clear,clear-night,0.0,0.0,,42.6,42.6,35.46,0.76,1031.6,2.06,3.39,228,0.13,0,10.0,289.2,,42.363796,-71.1087861286
2020-10-18 07:00:00+00:00,1603004400,Clear,clear-night,0.0,0.0,,41.85,41.85,35.21,0.77,1031.8,1.68,3.46,200,0.16,0,10.0,286.4,,42.363796,-71.1087861286
2020-10-18 08:00:00+00:00,1603008000,Clear,clear-night,0.0,0.0,,41.16,41.16,34.8,0.78,1032.1,2.26,2.7,286,0.19,0,10.0,284.1,,42.363796,-71.1087861286
2020-10-18 09:00:00+00:00,1603011600,Clear,clear-night,0.0,0.0,,40.28,40.28,34.7,0.8,1032.7,1.59,2.75,260,0.15,0,10.0,282.1,,42.363796,-71.1087861286
2020-10-18 10:00:00+00:00,1603015200,Clear,clear-night,0.0,0.0,,39.43,39.43,33.98,0.81,1033.2,1.89,2.66,271,0.29,0,10.0,280.8,,42.363796,-71.1087861286
2020-10-18 11:00:00+00:00,1603018800,Clear,clear-night,0.0002,0.01,rain,39.25,39.25,33.85,0.81,1033.5,1.96,2.4,353,0.27,0,10.0,279.9,,42.363796,-71.1087861286
2020-10-18 12:00:00+00:00,1603022400,Clear,clear-day,0.001,0.01,rain,40.06,40.06,34.53,0.8,1034.2,1.2,1.9,309,0.15,0,10.0,279.3,,42.363796,-71.1087861286
2020-10-18 13:00:00+00:00,1603026000,Clear,clear-day,0.0,0.0,,45.19,45.19,38.25,0.77,1034.5,1.31,1.54,4,0.18,1,10.0,280.7,,42.363796,-71.1087861286
2020-10-18 14:00:00+00:00,1603029600,Clear,clear-day,0.0,0.0,,51.17,51.17,41.36,0.69,1034.7,1.63,4.54,80,0.25,2,10.0,280.6,,42.363796,-71.1087861286
2020-10-18 15:00:00+00:00,1603033200,Partly Cloudy,partly-cloudy-day,0.0005,0.01,rain,55.52,55.52,41.92,0.6,1034.5,4.47,9.47,116,0.33,3,10.0,280.3,,42.363796,-71.1087861286
2020-10-18 16:00:00+00:00,1603036800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,57.98,57.98,40.49,0.52,1034.2,5.85,10.86,99,0.32,4,10.0,279.8,,42.363796,-71.1087861286
2020-10-18 17:00:00+00:00,1603040400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,59.04,59.04,40.08,0.49,1033.3,6.5,12.31,107,0.43,3,10.0,279.1,,42.363796,-71.1087861286
2020-10-18 18:00:00+00:00,1603044000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,58.98,58.98,39.34,0.48,1032.5,7.54,13.08,105,0.46,3,10.0,278.5,,42.363796,-71.1087861286
2020-10-18 19:00:00+00:00,1603047600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,58.35,58.35,39.02,0.49,1032.2,8.84,11.68,116,0.46,2,10.0,275.8,,42.363796,-71.1087861286
2020-10-18 20:00:00+00:00,1603051200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,57.25,57.25,40.15,0.53,1031.7,8.72,12.48,116,0.51,1,10.0,274.4,,42.363796,-71.1087861286
2020-10-18 21:00:00+00:00,1603054800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,55.72,55.72,42.19,0.6,1031.5,7.98,13.07,117,0.55,0,10.0,273.3,,42.363796,-71.1087861286
2020-10-18 22:00:00+00:00,1603058400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,53.44,53.44,43.06,0.68,1031.4,7.24,13.26,117,0.43,0,10.0,272.7,,42.363796,-71.1087861286
2020-10-18 23:00:00+00:00,1603062000,Partly Cloudy,partly-cloudy-night,0.001,0.01,rain,51.49,51.49,43.31,0.74,1031.2,6.79,12.41,123,0.38,0,10.0,272.6,,42.363796,-71.1087861286
2020-10-19 00:00:00+00:00,1603065600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,49.74,47.38,42.97,0.77,1030.8,5.95,10.29,129,0.35,0,10.0,273.5,,42.363796,-71.1087861286
2020-10-19 01:00:00+00:00,1603069200,Partly Cloudy,partly-cloudy-night,0.0007,0.01,rain,48.61,46.24,42.98,0.81,1031.2,5.59,9.65,135,0.41,0,10.0,274.3,,42.363796,-71.1087861286
2020-10-19 02:00:00+00:00,1603072800,Partly Cloudy,partly-cloudy-night,0.0007,0.01,rain,47.52,45.58,43.14,0.85,1031.3,4.58,7.14,150,0.48,0,10.0,277.4,,42.363796,-71.1087861286
2020-10-19 03:00:00+00:00,1603076400,Partly Cloudy,partly-cloudy-night,0.0004,0.01,rain,46.3,45.3,43.2,0.89,1031.0,3.2,5.93,163,0.53,0,10.0,280.3,,42.363796,-71.1087861286
2020-10-19 04:00:00+00:00,1603080000,Clear,clear-night,0.0003,0.01,rain,45.81,44.74,42.92,0.9,1030.9,3.2,4.85,193,0.28,0,10.0,282.5,,42.363796,-71.1087861286
2020-10-19 05:00:00+00:00,1603083600,Clear,clear-night,0.0,0.0,,44.72,44.72,42.09,0.9,1030.3,2.29,3.33,201,0.21,0,10.0,284.4,,42.363796,-71.1087861286
2020-10-19 06:00:00+00:00,1603087200,Clear,clear-night,0.0006,0.01,rain,43.67,43.67,41.19,0.91,1030.1,2.03,2.57,218,0.21,0,10.0,285.9,,42.363796,-71.1087861286
2020-10-19 07:00:00+00:00,1603090800,Clear,clear-night,0.0,0.0,,42.59,42.59,40.37,0.92,1029.5,1.72,2.13,204,0.22,0,10.0,289.4,,42.363796,-71.1087861286
2020-10-19 08:00:00+00:00,1603094400,Clear,clear-night,0.0007,0.01,rain,41.67,41.67,39.95,0.94,1029.4,1.57,1.93,73,0.23,0,10.0,289.9,,42.363796,-71.1087861286
2020-10-19 09:00:00+00:00,1603098000,Partly Cloudy,partly-cloudy-night,0.0015,0.01,rain,41.24,41.24,39.27,0.93,1029.3,1.18,1.75,287,0.54,0,6.975,290.0,,42.363796,-71.1087861286
2020-10-19 10:00:00+00:00,1603101600,Partly Cloudy,partly-cloudy-night,0.0004,0.01,rain,39.61,39.61,38.5,0.96,1029.4,1.34,1.53,305,0.59,0,7.881,289.8,,42.363796,-71.1087861286
2020-10-19 11:00:00+00:00,1603105200,Partly Cloudy,partly-cloudy-night,0.0004,0.01,rain,41.47,41.47,38.76,0.9,1029.3,1.18,1.79,155,0.46,0,10.0,289.2,,42.363796,-71.1087861286
2020-10-19 12:00:00+00:00,1603108800,Clear,clear-day,0.0,0.0,,42.45,42.45,39.57,0.89,1029.6,1.46,2.16,245,0.15,0,10.0,288.5,,42.363796,-71.1087861286
2020-10-19 13:00:00+00:00,1603112400,Clear,clear-day,0.0,0.0,,46.75,46.75,42.32,0.84,1029.7,1.32,2.45,238,0.16,1,10.0,287.8,,42.363796,-71.1087861286
2020-10-19 14:00:00+00:00,1603116000,Clear,clear-day,0.0,0.0,,51.2,51.2,45.35,0.8,1029.9,1.44,3.27,135,0.22,2,10.0,286.9,,42.363796,-71.1087861286
2020-10-19 15:00:00+00:00,1603119600,Clear,clear-day,0.0,0.0,,55.68,55.68,46.86,0.72,1029.9,1.99,3.13,122,0.23,3,10.0,286.2,,42.363796,-71.1087861286
2020-10-19 16:00:00+00:00,1603123200,Clear,clear-day,0.0,0.0,,58.0,58.0,46.91,0.66,1029.5,2.59,3.58,119,0.22,4,10.0,285.9,,42.363796,-71.1087861286
2020-10-19 17:00:00+00:00,1603126800,Clear,clear-day,0.0,0.0,,59.8,59.8,46.89,0.62,1028.7,3.82,4.2,102,0.31,3,10.0,285.6,,42.363796,-71.1087861286
2020-10-19 18:00:00+00:00,1603130400,Partly Cloudy,partly-cloudy-day,0.0,0.0,,60.22,60.22,47.56,0.63,1027.8,4.91,5.73,101,0.33,3,10.0,285.6,,42.363796,-71.1087861286
2020-10-19 19:00:00+00:00,1603134000,Clear,clear-day,0.001,0.01,rain,60.28,60.28,47.48,0.63,1027.7,5.82,8.01,81,0.3,2,10.0,282.8,,42.363796,-71.1087861286
2020-10-19 20:00:00+00:00,1603137600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,58.94,58.94,47.38,0.65,1027.4,6.66,9.49,86,0.38,1,10.0,282.1,,42.363796,-71.1087861286
2020-10-19 21:00:00+00:00,1603141200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,57.87,57.87,47.88,0.69,1027.2,6.47,9.33,90,0.42,0,10.0,281.7,,42.363796,-71.1087861286
2020-10-19 22:00:00+00:00,1603144800,Partly Cloudy,partly-cloudy-night,0.0002,0.01,rain,56.24,56.24,48.07,0.74,1027.4,5.39,9.36,96,0.52,0,10.0,281.1,,42.363796,-71.1087861286
2020-10-19 23:00:00+00:00,1603148400,Partly Cloudy,partly-cloudy-night,0.0009,0.01,rain,54.75,54.75,47.79,0.77,1027.6,3.88,7.28,123,0.56,0,10.0,280.7,,42.363796,-71.1087861286
2020-10-20 00:00:00+00:00,1603152000,Partly Cloudy,partly-cloudy-night,0.001,0.01,rain,53.45,53.45,47.6,0.81,1027.5,3.82,5.93,121,0.56,0,10.0,280.6,,42.363796,-71.1087861286
2020-10-20 01:00:00+00:00,1603155600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,52.91,52.91,48.1,0.84,1027.6,2.63,5.33,154,0.57,0,10.0,282.5,,42.363796,-71.1087861286
2020-10-20 02:00:00+00:00,1603159200,Mostly Cloudy,partly-cloudy-night,0.0006,0.01,rain,52.58,52.58,48.24,0.85,1027.6,3.28,6.08,170,0.64,0,10.0,283.3,,42.363796,-71.1087861286
2020-10-20 03:00:00+00:00,1603162800,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,rain,52.25,52.25,48.77,0.88,1027.4,3.61,6.73,163,0.67,0,10.0,284.7,,42.363796,-71.1087861286
2020-10-20 04:00:00+00:00,1603166400,Mostly Cloudy,partly-cloudy-night,0.0006,0.01,rain,51.69,51.69,49.0,0.9,1027.0,3.54,6.03,177,0.67,0,10.0,286.8,,42.363796,-71.1087861286
2020-10-20 05:00:00+00:00,1603170000,Mostly Cloudy,partly-cloudy-night,0.0007,0.01,rain,51.53,51.53,49.06,0.91,1026.6,3.39,5.86,171,0.64,0,10.0,289.4,,42.363796,-71.1087861286
2020-10-20 06:00:00+00:00,1603173600,Partly Cloudy,partly-cloudy-night,0.0003,0.01,rain,51.25,51.25,49.07,0.92,1026.0,4.12,6.22,171,0.56,0,10.0,292.0,,42.363796,-71.1087861286
2020-10-20 07:00:00+00:00,1603177200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,50.97,50.97,48.68,0.92,1025.6,2.98,5.34,196,0.55,0,10.0,293.3,,42.363796,-71.1087861286
2020-10-20 08:00:00+00:00,1603180800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,51.73,51.73,48.73,0.89,1025.3,3.03,5.15,193,0.69,0,10.0,294.0,,42.363796,-71.1087861286
2020-10-20 09:00:00+00:00,1603184400,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,rain,50.43,50.43,47.96,0.91,1025.3,3.07,5.74,183,0.72,0,10.0,294.7,,42.363796,-71.1087861286
2020-10-20 10:00:00+00:00,1603188000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,50.42,50.42,48.21,0.92,1025.1,3.63,6.35,188,0.65,0,10.0,295.4,,42.363796,-71.1087861286
2020-10-20 11:00:00+00:00,1603191600,Mostly Cloudy,partly-cloudy-night,0.0002,0.02,rain,51.49,51.49,49.32,0.92,1025.3,3.25,8.06,185,0.69,0,10.0,295.9,,42.363796,-71.1087861286
2020-10-20 12:00:00+00:00,1603195200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,53.16,53.16,50.65,0.91,1025.4,3.86,7.0,181,0.61,0,10.0,296.1,,42.363796,-71.1087861286
2020-10-20 13:00:00+00:00,1603198800,Mostly Cloudy,partly-cloudy-day,0.0009,0.02,rain,54.7,54.7,52.09,0.91,1025.3,4.37,8.51,174,0.73,1,10.0,294.6,,42.363796,-71.1087861286
2020-10-20 14:00:00+00:00,1603202400,Mostly Cloudy,partly-cloudy-day,0.0005,0.02,rain,56.96,56.96,53.54,0.88,1025.3,4.38,11.61,176,0.73,2,8.961,293.7,,42.363796,-71.1087861286
2020-10-20 15:00:00+00:00,1603206000,Mostly Cloudy,partly-cloudy-day,0.0009,0.02,rain,59.52,59.52,55.41,0.86,1025.1,7.3,14.09,174,0.82,2,10.0,292.9,,42.363796,-71.1087861286
2020-10-20 16:00:00+00:00,1603209600,Mostly Cloudy,partly-cloudy-day,0.0012,0.02,rain,61.84,61.84,56.98,0.84,1024.9,5.55,14.13,185,0.87,3,10.0,292.4,,42.363796,-71.1087861286
2020-10-20 17:00:00+00:00,1603213200,Overcast,cloudy,0.003,0.04,rain,64.56,64.56,58.7,0.81,1024.5,6.04,15.28,207,0.9,3,10.0,291.9,,42.363796,-71.1087861286
2020-10-20 18:00:00+00:00,1603216800,Overcast,cloudy,0.0043,0.04,rain,65.66,65.91,60.98,0.85,1024.1,5.45,13.81,210,0.97,2,10.0,291.8,,42.363796,-71.1087861286
2020-10-20 19:00:00+00:00,1603220400,Overcast,cloudy,0.0033,0.05,rain,65.98,66.24,61.12,0.84,1023.9,4.55,11.24,201,0.97,1,10.0,295.4,,42.363796,-71.1087861286
2020-10-20 20:00:00+00:00,1603224000,Overcast,cloudy,0.0018,0.04,rain,65.61,65.93,61.37,0.86,1023.8,4.34,8.75,178,0.94,1,10.0,296.0,,42.363796,-71.1087861286
2020-10-20 21:00:00+00:00,1603227600,Mostly Cloudy,partly-cloudy-day,0.0003,0.02,rain,64.31,64.72,61.64,0.91,1024.0,3.71,6.68,158,0.86,0,10.0,296.6,,42.363796,-71.1087861286
2020-10-20 22:00:00+00:00,1603231200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,65.75,66.08,61.53,0.86,1024.1,2.58,5.93,144,0.82,0,10.0,297.0,,42.363796,-71.1087861286
2020-10-20 23:00:00+00:00,1603234800,Mostly Cloudy,partly-cloudy-night,0.0004,0.02,rain,64.28,64.61,61.11,0.89,1024.4,2.32,4.09,132,0.73,0,10.0,297.3,,42.363796,-71.1087861286
2020-10-21 00:00:00+00:00,1603238400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,63.41,63.7,60.51,0.9,1024.5,2.49,3.94,146,0.51,0,10.0,297.5,,42.363796,-71.1087861286
2020-10-21 01:00:00+00:00,1603242000,Partly Cloudy,partly-cloudy-night,0.0007,0.02,rain,61.85,62.12,59.92,0.93,1025.1,2.23,3.25,134,0.55,0,8.619,295.5,,42.363796,-71.1087861286
2020-10-21 02:00:00+00:00,1603245600,Mostly Cloudy,partly-cloudy-night,0.0004,0.02,rain,61.21,61.46,59.53,0.94,1025.5,1.75,2.23,125,0.66,0,6.073,295.2,,42.363796,-71.1087861286
2020-10-21 03:00:00+00:00,1603249200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,60.68,60.92,59.32,0.95,1025.5,1.34,1.91,125,0.84,0,8.81,294.9,,42.363796,-71.1087861286
2020-10-21 04:00:00+00:00,1603252800,Mostly Cloudy,partly-cloudy-night,0.0011,0.03,rain,59.79,60.0,58.76,0.96,1025.9,1.45,2.12,89,0.83,0,8.88,294.8,,42.363796,-71.1087861286
2020-10-21 05:00:00+00:00,1603256400,Mostly Cloudy,partly-cloudy-night,0.0012,0.03,rain,59.48,59.68,58.6,0.97,1025.9,1.9,2.37,65,0.83,0,7.579,294.7,,42.363796,-71.1087861286
2020-10-21 06:00:00+00:00,1603260000,Overcast,cloudy,0.0004,0.01,rain,58.89,59.03,58.0,0.97,1025.9,2.65,3.88,47,0.88,0,7.415,292.5,,42.363796,-71.1087861286
2020-10-21 07:00:00+00:00,1603263600,Overcast,cloudy,0.0011,0.02,rain,58.38,58.47,57.54,0.97,1025.9,3.79,5.82,41,0.9,0,6.979,292.4,,42.363796,-71.1087861286
2020-10-21 08:00:00+00:00,1603267200,Overcast,cloudy,0.0015,0.02,rain,58.51,58.59,57.45,0.96,1026.0,4.6,9.02,48,0.91,0,6.837,292.5,,42.363796,-71.1087861286
2020-10-21 09:00:00+00:00,1603270800,Overcast,cloudy,0.0021,0.04,rain,58.54,58.6,57.35,0.96,1026.0,3.89,9.52,51,0.9,0,5.626,292.7,,42.363796,-71.1087861286
2020-10-21 10:00:00+00:00,1603274400,Overcast,cloudy,0.0019,0.1,rain,57.95,57.98,56.93,0.96,1026.2,4.7,11.82,43,0.88,0,7.046,293.0,,42.363796,-71.1087861286
2020-10-21 11:00:00+00:00,1603278000,Possible Drizzle,rain,0.0051,0.43,rain,58.16,58.16,56.79,0.95,1026.5,6.63,11.5,31,0.94,0,7.603,293.3,,42.363796,-71.1087861286
2020-10-21 12:00:00+00:00,1603281600,Possible Drizzle,rain,0.0053,0.44,rain,58.14,58.14,56.63,0.95,1026.8,7.75,13.59,32,0.95,0,7.551,293.8,,42.363796,-71.1087861286
2020-10-21 13:00:00+00:00,1603285200,Possible Drizzle,rain,0.0044,0.43,rain,57.78,57.78,56.58,0.96,1027.1,6.29,11.39,43,0.97,1,7.425,294.5,,42.363796,-71.1087861286
2020-10-21 14:00:00+00:00,1603288800,Possible Drizzle,rain,0.0041,0.4,rain,58.38,58.41,57.13,0.96,1027.1,4.52,9.39,55,0.96,1,7.986,295.7,,42.363796,-71.1087861286
2020-10-21 15:00:00+00:00,1603292400,Overcast,cloudy,0.0003,0.03,rain,59.17,59.22,57.52,0.94,1026.9,3.55,7.05,58,0.96,2,7.271,296.5,,42.363796,-71.1087861286
2020-10-21 16:00:00+00:00,1603296000,Overcast,cloudy,0.0004,0.02,rain,60.29,60.34,57.9,0.92,1026.0,2.72,6.31,92,0.96,3,9.562,297.3,,42.363796,-71.1087861286
2020-10-21 17:00:00+00:00,1603299600,Overcast,cloudy,0.0,0.0,,61.12,61.24,58.69,0.92,1025.0,3.03,8.35,129,0.91,3,8.68,298.0,,42.363796,-71.1087861286
2020-10-21 18:00:00+00:00,1603303200,Overcast,cloudy,0.0,0.0,,61.92,62.18,59.83,0.93,1024.4,2.73,7.35,159,0.88,2,8.674,298.8,,42.363796,-71.1087861286
2020-10-21 19:00:00+00:00,1603306800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,64.76,65.1,61.29,0.89,1023.8,3.6,9.06,153,0.68,2,10.0,299.9,,42.363796,-71.1087861286
2020-10-21 20:00:00+00:00,1603310400,Partly Cloudy,partly-cloudy-day,0.0006,0.01,rain,66.35,66.74,62.11,0.86,1023.1,4.45,10.9,152,0.52,1,10.0,303.4,,42.363796,-71.1087861286
2020-10-21 21:00:00+00:00,1603314000,Partly Cloudy,partly-cloudy-day,0.0006,0.01,rain,65.82,66.22,62.0,0.87,1022.9,4.79,11.6,165,0.47,0,10.0,304.0,,42.363796,-71.1087861286
2020-10-21 22:00:00+00:00,1603317600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,64.32,64.74,61.71,0.91,1022.9,4.85,11.63,173,0.47,0,10.0,303.7,,42.363796,-71.1087861286
2020-10-21 23:00:00+00:00,1603321200,Partly Cloudy,partly-cloudy-night,0.0009,0.02,rain,65.0,65.56,62.82,0.93,1022.9,7.25,15.23,202,0.45,0,10.0,302.9,,42.363796,-71.1087861286
2020-10-22 00:00:00+00:00,1603324800,Clear,clear-night,0.0,0.0,,65.29,65.88,63.15,0.93,1022.6,7.67,14.95,209,0.25,0,10.0,302.2,,42.363796,-71.1087861286
2020-10-22 01:00:00+00:00,1603328400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,65.37,66.01,63.51,0.94,1022.6,7.04,16.12,212,0.37,0,10.0,302.0,,42.363796,-71.1087861286
2020-10-22 02:00:00+00:00,1603332000,Partly Cloudy,partly-cloudy-night,0.0004,0.01,rain,65.39,66.01,63.36,0.93,1023.1,6.91,16.12,214,0.42,0,10.0,300.9,,42.363796,-71.1087861286
2020-10-22 03:00:00+00:00,1603335600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,65.78,66.38,63.41,0.92,1022.9,6.14,16.78,215,0.58,0,10.0,301.0,,42.363796,-71.1087861286
2020-10-22 04:00:00+00:00,1603339200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,65.78,66.37,63.33,0.92,1022.9,6.61,16.04,226,0.49,0,10.0,300.4,,42.363796,-71.1087861286
2020-10-22 05:00:00+00:00,1603342800,Partly Cloudy,partly-cloudy-night,0.0011,0.01,rain,65.48,66.05,63.13,0.92,1022.7,4.66,15.12,231,0.46,0,10.0,299.7,,42.363796,-71.1087861286
2020-10-22 06:00:00+00:00,1603346400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,64.93,65.47,62.71,0.93,1022.6,3.52,8.75,227,0.33,0,10.0,299.3,,42.363796,-71.1087861286
2020-10-22 07:00:00+00:00,1603350000,Partly Cloudy,partly-cloudy-night,0.0005,0.01,rain,64.06,64.54,62.06,0.93,1022.7,3.63,5.88,222,0.44,0,8.962,299.1,,42.363796,-71.1087861286
2020-10-22 08:00:00+00:00,1603353600,Partly Cloudy,partly-cloudy-night,0.0003,0.01,rain,63.4,63.82,61.4,0.93,1022.7,3.47,5.41,272,0.47,0,7.412,299.1,,42.363796,-71.1087861286
2020-10-22 09:00:00+00:00,1603357200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,62.81,63.14,60.61,0.92,1023.0,2.86,6.51,259,0.5,0,6.182,299.0,,42.363796,-71.1087861286
2020-10-22 10:00:00+00:00,1603360800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,62.26,62.51,59.92,0.92,1023.2,2.71,5.69,244,0.54,0,5.666,298.5,,42.363796,-71.1087861286
2020-10-22 11:00:00+00:00,1603364400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,61.39,61.56,59.06,0.92,1023.8,2.7,4.69,330,0.55,0,5.56,297.9,,42.363796,-71.1087861286
2020-10-22 12:00:00+00:00,1603368000,Partly Cloudy,partly-cloudy-day,0.0008,0.03,rain,61.71,61.85,58.98,0.91,1024.5,2.32,6.15,315,0.53,0,4.607,297.6,,42.363796,-71.1087861286
2020-10-22 13:00:00+00:00,1603371600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,64.16,64.28,59.64,0.85,1024.6,2.78,6.61,347,0.58,1,6.093,297.8,,42.363796,-71.1087861286
2020-10-22 14:00:00+00:00,1603375200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,65.84,65.91,59.68,0.8,1024.9,3.3,5.95,16,0.48,2,7.588,298.3,,42.363796,-71.1087861286
2020-10-22 15:00:00+00:00,1603378800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,67.9,67.93,59.84,0.75,1024.8,3.82,6.17,20,0.45,2,9.936,298.6,,42.363796,-71.1087861286
2020-10-22 16:00:00+00:00,1603382400,Partly Cloudy,partly-cloudy-day,0.0005,0.01,rain,67.98,67.98,58.98,0.73,1025.1,4.86,7.84,74,0.39,3,10.0,298.5,,42.363796,-71.1087861286
2020-10-22 17:00:00+00:00,1603386000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,68.0,68.0,58.23,0.71,1024.6,5.34,8.06,45,0.37,3,10.0,298.1,,42.363796,-71.1087861286
2020-10-22 18:00:00+00:00,1603389600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,66.69,66.69,57.05,0.71,1024.6,6.66,9.19,48,0.45,2,10.0,297.7,,42.363796,-71.1087861286
2020-10-22 19:00:00+00:00,1603393200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,64.65,64.65,56.21,0.74,1024.5,7.02,10.21,53,0.49,2,10.0,297.1,,42.363796,-71.1087861286
2020-10-22 20:00:00+00:00,1603396800,Partly Cloudy,partly-cloudy-day,0.0,0.0,,61.73,61.73,55.7,0.81,1024.5,7.08,10.79,63,0.48,1,10.0,296.4,,42.363796,-71.1087861286
2020-10-22 21:00:00+00:00,1603400400,Partly Cloudy,partly-cloudy-day,0.0006,0.01,rain,59.68,59.68,55.18,0.85,1024.8,5.22,10.29,82,0.5,0,9.794,295.9,,42.363796,-71.1087861286
2020-10-22 22:00:00+00:00,1603404000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,58.02,58.02,54.84,0.89,1024.9,6.14,9.94,70,0.55,0,10.0,295.8,,42.363796,-71.1087861286
2020-10-22 23:00:00+00:00,1603407600,Mostly Cloudy,partly-cloudy-night,0.0005,0.01,rain,57.12,57.12,55.04,0.93,1025.5,4.47,8.61,81,0.6,0,9.791,295.8,,42.363796,-71.1087861286
2020-10-23 00:00:00+00:00,1603411200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,56.54,56.54,55.0,0.95,1025.5,4.35,9.9,83,0.6,0,9.557,296.1,,42.363796,-71.1087861286
2020-10-23 01:00:00+00:00,1603414800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,56.23,56.23,54.73,0.95,1025.6,4.42,8.29,71,0.64,0,10.0,296.5,,42.363796,-71.1087861286
2020-10-23 02:00:00+00:00,1603418400,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,rain,56.67,56.67,55.12,0.95,1026.0,3.13,6.31,86,0.73,0,7.797,297.1,,42.363796,-71.1087861286
2020-10-23 03:00:00+00:00,1603422000,Mostly Cloudy,partly-cloudy-night,0.0012,0.02,rain,57.0,57.0,55.2,0.94,1025.9,3.66,5.8,59,0.84,0,7.229,296.7,,42.363796,-71.1087861286
2020-10-23 04:00:00+00:00,1603425600,Overcast,cloudy,0.0003,0.01,rain,56.92,56.92,55.32,0.94,1025.3,2.95,6.65,83,0.91,0,7.205,297.1,,42.363796,-71.1087861286
