timestamps,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,latitude,longitude
2020-08-17 20:00:00+00:00,1597694400,Clear,clear-day,0.0003,0.01,71.99,72.06,60.6,0.67,1011.9,8.04,9.69,104,0.23,4,10.0,301.1,rain,42.363796,-71.1087861286
2020-08-17 21:00:00+00:00,1597698000,Clear,clear-day,0.0004,0.01,71.36,71.43,60.56,0.69,1011.5,6.47,10.51,110,0.12,2,10.0,301.3,rain,42.363796,-71.1087861286
2020-08-17 22:00:00+00:00,1597701600,Clear,clear-day,0.0011,0.01,70.09,70.13,60.24,0.71,1011.5,7.62,11.5,117,0.11,1,10.0,301.3,rain,42.363796,-71.1087861286
2020-08-17 23:00:00+00:00,1597705200,Clear,clear-day,0.0017,0.02,68.87,68.94,60.22,0.74,1011.7,8.2,12.31,111,0.13,0,10.0,301.4,rain,42.363796,-71.1087861286
2020-08-18 00:00:00+00:00,1597708800,Clear,clear-night,0.0,0.0,67.44,67.57,60.51,0.78,1011.9,6.47,11.75,126,0.01,0,10.0,302.6,,42.363796,-71.1087861286
2020-08-18 01:00:00+00:00,1597712400,Clear,clear-night,0.0,0.0,67.02,67.2,60.79,0.8,1012.3,7.64,13.05,147,0.03,0,10.0,303.1,,42.363796,-71.1087861286
2020-08-18 02:00:00+00:00,1597716000,Clear,clear-night,0.0005,0.02,66.95,67.23,61.55,0.83,1011.9,5.46,12.49,167,0.12,0,10.0,303.7,rain,42.363796,-71.1087861286
2020-08-18 03:00:00+00:00,1597719600,Clear,clear-night,0.0012,0.05,66.98,67.41,62.54,0.86,1011.7,5.4,13.07,178,0.17,0,10.0,304.5,rain,42.363796,-71.1087861286
2020-08-18 04:00:00+00:00,1597723200,Clear,clear-night,0.0049,0.13,67.24,67.8,63.57,0.88,1011.4,5.25,13.66,183,0.26,0,10.0,305.4,rain,42.363796,-71.1087861286
2020-08-18 05:00:00+00:00,1597726800,Possible Light Rain,rain,0.0153,0.26,67.37,68.02,64.22,0.9,1011.0,5.71,14.14,193,0.45,0,9.282,306.5,rain,42.363796,-71.1087861286
2020-08-18 06:00:00+00:00,1597730400,Possible Light Rain,rain,0.0185,0.62,67.38,68.1,64.74,0.91,1010.4,5.62,14.45,205,0.84,0,9.714,308.3,rain,42.363796,-71.1087861286
2020-08-18 07:00:00+00:00,1597734000,Rain,rain,0.0577,0.4,67.08,67.88,65.13,0.93,1010.0,6.45,14.9,209,0.9,0,7.898,312.4,rain,42.363796,-71.1087861286
2020-08-18 08:00:00+00:00,1597737600,Possible Light Rain,rain,0.0276,0.65,66.95,67.74,65.03,0.94,1009.6,6.22,15.18,201,0.91,0,9.885,317.4,rain,42.363796,-71.1087861286
2020-08-18 09:00:00+00:00,1597741200,Overcast,cloudy,0.0066,0.25,66.89,67.66,64.85,0.93,1009.3,5.31,15.51,225,0.94,0,10.0,320.6,rain,42.363796,-71.1087861286
2020-08-18 10:00:00+00:00,1597744800,Mostly Cloudy,partly-cloudy-night,0.0034,0.14,66.9,67.64,64.68,0.93,1009.3,4.68,14.01,220,0.76,0,10.0,320.1,rain,42.363796,-71.1087861286
2020-08-18 11:00:00+00:00,1597748400,Partly Cloudy,partly-cloudy-day,0.0009,0.07,67.06,67.74,64.31,0.91,1009.6,5.18,12.53,247,0.55,0,10.0,317.7,rain,42.363796,-71.1087861286
2020-08-18 12:00:00+00:00,1597752000,Clear,clear-day,0.0007,0.02,68.54,69.33,65.51,0.9,1009.8,4.96,10.47,243,0.31,1,10.0,314.7,rain,42.363796,-71.1087861286
2020-08-18 13:00:00+00:00,1597755600,Clear,clear-day,0.0008,0.03,71.58,72.33,66.14,0.83,1009.8,5.07,10.87,258,0.19,2,10.0,313.6,rain,42.363796,-71.1087861286
2020-08-18 14:00:00+00:00,1597759200,Clear,clear-day,0.0,0.0,75.04,75.63,65.43,0.72,1010.0,4.61,10.4,295,0.1,4,10.0,312.6,,42.363796,-71.1087861286
2020-08-18 15:00:00+00:00,1597762800,Clear,clear-day,0.0,0.0,77.6,78.02,63.96,0.63,1009.6,5.56,13.27,282,0.04,6,10.0,311.9,,42.363796,-71.1087861286
2020-08-18 16:00:00+00:00,1597766400,Clear,clear-day,0.0003,0.01,79.95,81.09,61.55,0.53,1009.6,6.37,13.54,332,0.03,8,10.0,311.0,rain,42.363796,-71.1087861286
2020-08-18 17:00:00+00:00,1597770000,Clear,clear-day,0.0003,0.01,82.11,82.25,59.02,0.46,1009.5,8.08,15.31,217,0.03,8,10.0,310.2,rain,42.363796,-71.1087861286
2020-08-18 18:00:00+00:00,1597773600,Clear,clear-day,0.0003,0.02,83.48,83.48,58.06,0.42,1009.3,6.95,14.59,265,0.16,7,10.0,315.9,rain,42.363796,-71.1087861286
2020-08-18 19:00:00+00:00,1597777200,Clear,clear-day,0.0,0.0,84.24,84.24,57.15,0.4,1008.9,8.03,15.04,272,0.2,5,10.0,314.7,,42.363796,-71.1087861286
2020-08-18 20:00:00+00:00,1597780800,Clear,clear-day,0.0,0.0,84.62,84.62,55.8,0.37,1008.2,7.49,16.32,264,0.26,3,10.0,312.7,,42.363796,-71.1087861286
2020-08-18 21:00:00+00:00,1597784400,Clear,clear-day,0.0005,0.02,83.73,83.73,55.23,0.38,1008.7,7.88,15.27,255,0.26,2,10.0,311.3,rain,42.363796,-71.1087861286
2020-08-18 22:00:00+00:00,1597788000,Clear,clear-day,0.0,0.0,82.57,82.57,53.94,0.37,1008.7,8.5,16.84,252,0.29,1,10.0,311.4,,42.363796,-71.1087861286
2020-08-18 23:00:00+00:00,1597791600,Clear,clear-day,0.0012,0.01,80.89,80.89,54.29,0.4,1009.7,6.0,13.85,295,0.25,0,10.0,312.1,rain,42.363796,-71.1087861286
2020-08-19 00:00:00+00:00,1597795200,Clear,clear-night,0.0,0.0,77.76,77.76,55.57,0.46,1009.6,4.59,8.64,281,0.05,0,10.0,312.3,,42.363796,-71.1087861286
2020-08-19 01:00:00+00:00,1597798800,Clear,clear-night,0.0,0.0,75.29,75.29,56.05,0.51,1010.2,5.37,8.91,324,0.08,0,10.0,311.7,,42.363796,-71.1087861286
2020-08-19 02:00:00+00:00,1597802400,Clear,clear-night,0.0008,0.01,72.86,72.86,57.04,0.58,1011.3,4.34,9.12,302,0.06,0,10.0,311.4,rain,42.363796,-71.1087861286
2020-08-19 03:00:00+00:00,1597806000,Clear,clear-night,0.0,0.0,70.9,70.9,57.47,0.63,1011.1,3.14,7.65,288,0.02,0,10.0,310.9,,42.363796,-71.1087861286
2020-08-19 04:00:00+00:00,1597809600,Clear,clear-night,0.0,0.0,69.33,69.33,57.35,0.66,1011.2,4.11,8.16,307,0.01,0,10.0,309.9,,42.363796,-71.1087861286
2020-08-19 05:00:00+00:00,1597813200,Clear,clear-night,0.0,0.0,68.11,68.11,56.93,0.67,1011.4,3.29,8.68,282,0.01,0,10.0,308.7,,42.363796,-71.1087861286
2020-08-19 06:00:00+00:00,1597816800,Clear,clear-night,0.0,0.0,66.62,66.62,56.47,0.7,1011.8,4.87,7.31,309,0.01,0,10.0,306.6,,42.363796,-71.1087861286
2020-08-19 07:00:00+00:00,1597820400,Clear,clear-night,0.0015,0.01,62.76,62.76,56.5,0.8,1012.3,4.32,7.64,261,0.0,0,10.0,306.4,rain,42.363796,-71.1087861286
2020-08-19 08:00:00+00:00,1597824000,Clear,clear-night,0.0,0.0,64.22,64.22,55.48,0.73,1011.7,3.57,6.74,306,0.01,0,10.0,306.8,,42.363796,-71.1087861286
2020-08-19 09:00:00+00:00,1597827600,Clear,clear-night,0.0,0.0,63.22,63.22,54.96,0.74,1012.7,3.65,6.37,297,0.0,0,10.0,307.0,,42.363796,-71.1087861286
2020-08-19 10:00:00+00:00,1597831200,Clear,clear-night,0.0012,0.01,62.5,62.5,54.56,0.75,1013.1,3.31,5.55,304,0.05,0,10.0,306.7,rain,42.363796,-71.1087861286
2020-08-19 11:00:00+00:00,1597834800,Clear,clear-day,0.0014,0.01,64.14,64.14,55.0,0.72,1013.6,3.66,6.53,310,0.1,0,10.0,306.2,rain,42.363796,-71.1087861286
2020-08-19 12:00:00+00:00,1597838400,Clear,clear-day,0.0,0.0,68.14,68.14,56.67,0.67,1013.8,2.17,4.74,318,0.13,1,10.0,306.1,,42.363796,-71.1087861286
2020-08-19 13:00:00+00:00,1597842000,Clear,clear-day,0.0006,0.01,71.96,71.96,56.45,0.58,1014.4,1.8,4.04,20,0.22,2,10.0,308.4,rain,42.363796,-71.1087861286
2020-08-19 14:00:00+00:00,1597845600,Partly Cloudy,partly-cloudy-day,0.001,0.01,74.78,74.78,56.27,0.53,1014.4,2.17,4.51,61,0.33,4,10.0,308.9,rain,42.363796,-71.1087861286
2020-08-19 15:00:00+00:00,1597849200,Partly Cloudy,partly-cloudy-day,0.0008,0.02,75.44,75.44,56.6,0.52,1014.3,1.85,6.61,269,0.43,5,10.0,309.3,rain,42.363796,-71.1087861286
2020-08-19 16:00:00+00:00,1597852800,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.58,77.58,56.32,0.48,1013.5,3.67,8.89,139,0.4,6,10.0,309.4,,42.363796,-71.1087861286
2020-08-19 17:00:00+00:00,1597856400,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.27,77.27,55.76,0.47,1013.3,4.08,10.01,153,0.38,7,10.0,309.4,,42.363796,-71.1087861286
2020-08-19 18:00:00+00:00,1597860000,Partly Cloudy,partly-cloudy-day,0.0006,0.02,75.29,75.29,57.01,0.53,1013.5,5.24,9.96,165,0.48,6,10.0,309.9,rain,42.363796,-71.1087861286
2020-08-19 19:00:00+00:00,1597863600,Partly Cloudy,partly-cloudy-day,0.0015,0.04,74.39,74.39,56.99,0.55,1013.3,4.4,9.34,174,0.52,4,10.0,312.7,rain,42.363796,-71.1087861286
2020-08-19 20:00:00+00:00,1597867200,Partly Cloudy,partly-cloudy-day,0.006,0.14,73.92,73.92,59.86,0.62,1013.0,8.05,13.83,196,0.55,3,10.0,315.3,rain,42.363796,-71.1087861286
2020-08-19 21:00:00+00:00,1597870800,Partly Cloudy,partly-cloudy-day,0.0133,0.16,74.75,74.79,60.41,0.61,1012.9,6.67,12.99,217,0.56,2,10.0,317.6,rain,42.363796,-71.1087861286
2020-08-19 22:00:00+00:00,1597874400,Partly Cloudy,partly-cloudy-day,0.0282,0.12,73.54,73.56,60.21,0.63,1013.2,5.9,13.05,213,0.56,1,10.0,319.5,rain,42.363796,-71.1087861286
2020-08-19 23:00:00+00:00,1597878000,Partly Cloudy,partly-cloudy-day,0.007,0.06,68.75,68.75,59.5,0.72,1013.8,4.72,10.63,333,0.46,0,10.0,321.1,rain,42.363796,-71.1087861286
2020-08-20 00:00:00+00:00,1597881600,Possible Light Rain,rain,0.0131,0.34,66.54,66.66,60.24,0.8,1014.2,2.33,5.24,311,0.35,0,10.0,321.8,rain,42.363796,-71.1087861286
2020-08-20 01:00:00+00:00,1597885200,Clear,clear-night,0.0013,0.01,65.45,65.6,60.15,0.83,1014.6,2.46,4.02,289,0.26,0,10.0,319.2,rain,42.363796,-71.1087861286
2020-08-20 02:00:00+00:00,1597888800,Clear,clear-night,0.0,0.0,64.69,64.79,59.64,0.84,1015.3,3.03,6.34,293,0.14,0,10.0,317.7,,42.363796,-71.1087861286
2020-08-20 03:00:00+00:00,1597892400,Clear,clear-night,0.0,0.0,63.99,64.08,59.36,0.85,1015.9,3.63,7.34,293,0.12,0,10.0,317.5,,42.363796,-71.1087861286
2020-08-20 04:00:00+00:00,1597896000,Clear,clear-night,0.0,0.0,63.78,63.82,58.91,0.84,1016.0,4.65,10.12,306,0.21,0,8.935,320.3,,42.363796,-71.1087861286
2020-08-20 05:00:00+00:00,1597899600,Clear,clear-night,0.0,0.0,62.95,62.95,58.14,0.84,1016.2,4.08,8.62,306,0.2,0,8.154,324.3,,42.363796,-71.1087861286
2020-08-20 06:00:00+00:00,1597903200,Clear,clear-night,0.0009,0.01,62.03,62.03,57.15,0.84,1016.4,3.83,9.07,312,0.08,0,9.382,323.1,rain,42.363796,-71.1087861286
2020-08-20 07:00:00+00:00,1597906800,Clear,clear-night,0.0007,0.01,60.99,60.99,55.95,0.84,1016.6,3.96,7.95,316,0.08,0,9.152,320.3,rain,42.363796,-71.1087861286
2020-08-20 08:00:00+00:00,1597910400,Clear,clear-night,0.0005,0.01,60.19,60.19,54.8,0.82,1016.8,4.09,7.55,318,0.08,0,9.101,315.7,rain,42.363796,-71.1087861286
2020-08-20 09:00:00+00:00,1597914000,Clear,clear-night,0.0,0.0,59.65,59.65,53.63,0.8,1017.1,4.5,8.87,337,0.08,0,9.071,311.9,,42.363796,-71.1087861286
2020-08-20 10:00:00+00:00,1597917600,Clear,clear-night,0.0,0.0,59.43,59.43,52.99,0.79,1017.7,4.36,8.24,327,0.1,0,9.476,310.2,,42.363796,-71.1087861286
2020-08-20 11:00:00+00:00,1597921200,Clear,clear-day,0.0,0.0,61.03,61.03,53.49,0.76,1018.2,3.85,8.05,326,0.04,0,10.0,309.3,,42.363796,-71.1087861286
2020-08-20 12:00:00+00:00,1597924800,Possible Drizzle,rain,0.0033,0.32,64.49,64.49,54.53,0.7,1018.7,4.83,10.14,338,0.0,1,10.0,308.7,rain,42.363796,-71.1087861286
2020-08-20 13:00:00+00:00,1597928400,Clear,clear-day,0.0,0.0,67.74,67.74,54.11,0.62,1018.8,4.7,11.17,330,0.0,3,10.0,307.9,,42.363796,-71.1087861286
2020-08-20 14:00:00+00:00,1597932000,Clear,clear-day,0.0009,0.01,70.87,70.87,52.02,0.51,1018.7,5.28,12.3,329,0.0,5,10.0,308.5,rain,42.363796,-71.1087861286
2020-08-20 15:00:00+00:00,1597935600,Clear,clear-day,0.0,0.0,73.29,73.29,50.74,0.45,1018.4,4.49,9.77,333,0.0,6,10.0,308.9,,42.363796,-71.1087861286
2020-08-20 16:00:00+00:00,1597939200,Clear,clear-day,0.0,0.0,75.11,75.11,50.48,0.42,1018.0,5.4,10.53,318,0.0,8,10.0,308.8,,42.363796,-71.1087861286
2020-08-20 17:00:00+00:00,1597942800,Clear,clear-day,0.0,0.0,76.94,76.94,50.73,0.4,1017.1,4.67,9.85,260,0.02,8,10.0,308.4,,42.363796,-71.1087861286
2020-08-20 18:00:00+00:00,1597946400,Clear,clear-day,0.0,0.0,78.87,78.87,50.77,0.38,1016.9,5.15,10.62,291,0.03,7,10.0,307.9,,42.363796,-71.1087861286
2020-08-20 19:00:00+00:00,1597950000,Clear,clear-day,0.0,0.0,80.06,80.06,50.11,0.35,1016.1,5.8,11.13,300,0.02,6,10.0,310.2,,42.363796,-71.1087861286
2020-08-20 20:00:00+00:00,1597953600,Clear,clear-day,0.0,0.0,80.81,80.81,50.61,0.35,1015.9,5.59,12.34,252,0.03,4,10.0,308.9,,42.363796,-71.1087861286
2020-08-20 21:00:00+00:00,1597957200,Clear,clear-day,0.0,0.0,79.74,79.74,51.15,0.37,1015.5,5.39,10.07,262,0.01,2,10.0,307.8,,42.363796,-71.1087861286
2020-08-20 22:00:00+00:00,1597960800,Clear,clear-day,0.0,0.0,78.43,78.43,51.74,0.39,1015.3,5.16,11.94,257,0.03,1,10.0,307.3,,42.363796,-71.1087861286
2020-08-20 23:00:00+00:00,1597964400,Clear,clear-day,0.0,0.0,76.97,76.97,52.5,0.43,1014.9,4.42,9.96,264,0.03,0,10.0,307.1,,42.363796,-71.1087861286
2020-08-21 00:00:00+00:00,1597968000,Clear,clear-night,0.0,0.0,73.94,73.94,53.13,0.48,1015.4,3.78,5.09,257,0.02,0,10.0,304.4,,42.363796,-71.1087861286
2020-08-21 01:00:00+00:00,1597971600,Clear,clear-night,0.0,0.0,71.76,71.76,53.76,0.53,1015.0,3.03,5.38,227,0.1,0,10.0,304.9,,42.363796,-71.1087861286
2020-08-21 02:00:00+00:00,1597975200,Clear,clear-night,0.0,0.0,68.63,68.63,55.31,0.62,1015.5,3.88,8.0,210,0.18,0,10.0,307.8,,42.363796,-71.1087861286
2020-08-21 03:00:00+00:00,1597978800,Clear,clear-night,0.0,0.0,66.73,66.73,56.37,0.69,1015.5,4.67,10.33,233,0.22,0,10.0,308.0,,42.363796,-71.1087861286
2020-08-21 04:00:00+00:00,1597982400,Clear,clear-night,0.0,0.0,65.76,65.76,56.49,0.72,1015.2,5.8,11.45,224,0.21,0,10.0,307.9,,42.363796,-71.1087861286
2020-08-21 05:00:00+00:00,1597986000,Clear,clear-night,0.0006,0.01,65.07,65.07,57.52,0.77,1015.8,5.24,12.03,235,0.14,0,10.0,307.5,rain,42.363796,-71.1087861286
2020-08-21 06:00:00+00:00,1597989600,Clear,clear-night,0.0012,0.01,64.5,64.5,58.3,0.8,1015.7,4.81,11.18,232,0.08,0,10.0,306.2,rain,42.363796,-71.1087861286
2020-08-21 07:00:00+00:00,1597993200,Clear,clear-night,0.0,0.0,63.72,63.72,58.42,0.83,1015.7,4.78,9.98,231,0.06,0,10.0,306.2,,42.363796,-71.1087861286
2020-08-21 08:00:00+00:00,1597996800,Clear,clear-night,0.0,0.0,63.25,63.25,58.14,0.83,1015.2,4.29,10.03,226,0.12,0,9.764,306.4,,42.363796,-71.1087861286
2020-08-21 09:00:00+00:00,1598000400,Clear,clear-night,0.0,0.0,62.88,62.88,58.03,0.84,1014.7,5.08,9.83,234,0.12,0,9.637,307.0,,42.363796,-71.1087861286
2020-08-21 10:00:00+00:00,1598004000,Clear,clear-night,0.0006,0.01,62.69,62.69,57.85,0.84,1014.7,4.65,10.16,235,0.11,0,9.711,308.2,rain,42.363796,-71.1087861286
2020-08-21 11:00:00+00:00,1598007600,Clear,clear-day,0.0,0.0,64.11,64.11,58.66,0.82,1014.4,4.84,10.58,224,0.05,0,10.0,309.9,,42.363796,-71.1087861286
2020-08-21 12:00:00+00:00,1598011200,Clear,clear-day,0.0,0.0,68.6,68.63,59.89,0.74,1014.2,5.6,13.73,218,0.01,1,10.0,311.3,,42.363796,-71.1087861286
2020-08-21 13:00:00+00:00,1598014800,Clear,clear-day,0.0,0.0,72.91,72.94,60.37,0.65,1013.9,5.94,14.5,237,0.01,3,10.0,312.2,,42.363796,-71.1087861286
2020-08-21 14:00:00+00:00,1598018400,Clear,clear-day,0.0,0.0,77.17,77.33,61.36,0.58,1014.3,6.81,13.72,225,0.01,4,10.0,313.0,,42.363796,-71.1087861286
2020-08-21 15:00:00+00:00,1598022000,Clear,clear-day,0.0,0.0,80.74,81.71,61.46,0.52,1013.4,6.31,13.08,237,0.02,6,10.0,313.3,,42.363796,-71.1087861286
2020-08-21 16:00:00+00:00,1598025600,Clear,clear-day,0.0,0.0,83.93,84.24,60.93,0.46,1012.8,8.24,14.14,246,0.02,7,10.0,312.7,,42.363796,-71.1087861286
2020-08-21 17:00:00+00:00,1598029200,Clear,clear-day,0.0,0.0,85.82,85.82,60.01,0.42,1011.7,7.14,14.59,237,0.02,8,10.0,311.5,,42.363796,-71.1087861286
2020-08-21 18:00:00+00:00,1598032800,Clear,clear-day,0.0,0.0,87.75,87.75,59.66,0.39,1011.6,7.27,14.6,244,0.05,7,10.0,311.5,,42.363796,-71.1087861286
2020-08-21 19:00:00+00:00,1598036400,Clear,clear-day,0.0004,0.01,88.05,88.05,59.63,0.38,1011.1,6.83,17.66,236,0.06,6,10.0,306.9,rain,42.363796,-71.1087861286
2020-08-21 20:00:00+00:00,1598040000,Clear,clear-day,0.0,0.0,88.19,88.19,59.93,0.39,1010.1,9.66,17.06,216,0.09,4,10.0,304.7,,42.363796,-71.1087861286
2020-08-21 21:00:00+00:00,1598043600,Clear,clear-day,0.0,0.0,87.6,87.6,59.3,0.39,1009.9,7.78,16.68,234,0.11,2,10.0,302.8,,42.363796,-71.1087861286
2020-08-21 22:00:00+00:00,1598047200,Clear,clear-day,0.0003,0.01,85.94,86.07,60.99,0.43,1010.5,6.86,14.89,240,0.1,1,10.0,301.3,rain,42.363796,-71.1087861286
2020-08-21 23:00:00+00:00,1598050800,Clear,clear-day,0.001,0.01,84.4,85.22,62.61,0.48,1010.8,8.1,16.17,220,0.1,0,10.0,300.1,rain,42.363796,-71.1087861286
2020-08-22 00:00:00+00:00,1598054400,Clear,clear-night,0.0002,0.01,81.37,83.1,64.74,0.57,1011.3,7.15,11.47,210,0.11,0,10.0,299.4,rain,42.363796,-71.1087861286
2020-08-22 01:00:00+00:00,1598058000,Clear,clear-night,0.0011,0.01,78.6,79.13,65.1,0.63,1011.6,5.29,12.75,224,0.08,0,10.0,301.2,rain,42.363796,-71.1087861286
2020-08-22 02:00:00+00:00,1598061600,Clear,clear-night,0.0003,0.01,76.38,76.95,65.35,0.69,1012.2,4.3,11.12,255,0.06,0,10.0,301.3,rain,42.363796,-71.1087861286
2020-08-22 03:00:00+00:00,1598065200,Clear,clear-night,0.0004,0.01,74.7,75.31,65.48,0.73,1012.4,4.15,7.53,267,0.1,0,10.0,301.6,rain,42.363796,-71.1087861286
2020-08-22 04:00:00+00:00,1598068800,Clear,clear-night,0.0013,0.01,73.42,74.06,65.61,0.77,1012.5,3.43,6.6,241,0.12,0,10.0,301.8,rain,42.363796,-71.1087861286
2020-08-22 05:00:00+00:00,1598072400,Partly Cloudy,partly-cloudy-night,0.0,0.0,72.29,72.99,65.91,0.8,1012.2,3.06,5.36,273,0.38,0,10.0,302.1,,42.363796,-71.1087861286
2020-08-22 06:00:00+00:00,1598076000,Partly Cloudy,partly-cloudy-night,0.0,0.0,71.66,72.36,65.75,0.82,1012.2,3.33,5.73,282,0.42,0,10.0,302.3,,42.363796,-71.1087861286
2020-08-22 07:00:00+00:00,1598079600,Partly Cloudy,partly-cloudy-night,0.0004,0.01,71.01,71.67,65.26,0.82,1012.5,3.14,5.09,240,0.52,0,10.0,303.0,rain,42.363796,-71.1087861286
2020-08-22 08:00:00+00:00,1598083200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,70.02,70.57,64.26,0.82,1012.0,3.04,6.99,350,0.66,0,10.0,304.0,,42.363796,-71.1087861286
2020-08-22 09:00:00+00:00,1598086800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,69.17,69.62,63.28,0.82,1012.2,3.11,5.73,318,0.73,0,10.0,304.9,,42.363796,-71.1087861286
2020-08-22 10:00:00+00:00,1598090400,Mostly Cloudy,partly-cloudy-night,0.0006,0.01,68.67,69.01,62.37,0.8,1013.0,3.06,5.88,320,0.81,0,10.0,305.7,rain,42.363796,-71.1087861286
2020-08-22 11:00:00+00:00,1598094000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,69.56,69.92,62.65,0.79,1013.1,2.67,5.88,325,0.64,0,10.0,306.5,,42.363796,-71.1087861286
2020-08-22 12:00:00+00:00,1598097600,Partly Cloudy,partly-cloudy-day,0.0004,0.01,71.85,72.31,63.96,0.76,1013.6,1.95,3.92,4,0.36,1,10.0,308.0,rain,42.363796,-71.1087861286
2020-08-22 13:00:00+00:00,1598101200,Partly Cloudy,partly-cloudy-day,0.0,0.0,74.98,75.45,64.42,0.7,1013.4,2.0,3.85,43,0.41,2,10.0,308.4,,42.363796,-71.1087861286
2020-08-22 14:00:00+00:00,1598104800,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.89,78.42,65.02,0.65,1013.6,3.18,6.65,113,0.32,4,10.0,308.6,,42.363796,-71.1087861286
2020-08-22 15:00:00+00:00,1598108400,Partly Cloudy,partly-cloudy-day,0.0,0.0,80.46,82.38,65.31,0.6,1013.5,2.66,7.45,128,0.34,5,10.0,308.8,,42.363796,-71.1087861286
2020-08-22 16:00:00+00:00,1598112000,Clear,clear-day,0.1161,0.07,80.83,83.05,66.35,0.61,1013.9,4.06,9.98,61,0.29,7,10.0,308.8,rain,42.363796,-71.1087861286
2020-08-22 17:00:00+00:00,1598115600,Clear,clear-day,0.0115,0.06,80.86,83.25,66.93,0.63,1013.5,4.27,8.74,52,0.24,7,10.0,308.7,rain,42.363796,-71.1087861286
2020-08-22 18:00:00+00:00,1598119200,Clear,clear-day,0.0171,0.09,80.44,82.97,67.55,0.65,1013.3,3.73,9.64,75,0.27,6,10.0,305.8,rain,42.363796,-71.1087861286
2020-08-22 19:00:00+00:00,1598122800,Clear,clear-day,0.0183,0.12,79.48,81.9,67.79,0.68,1013.1,4.49,9.71,111,0.28,5,10.0,306.5,rain,42.363796,-71.1087861286
2020-08-22 20:00:00+00:00,1598126400,Clear,clear-day,0.0157,0.12,78.69,79.57,68.26,0.7,1013.1,4.07,10.97,168,0.31,3,10.0,308.0,rain,42.363796,-71.1087861286
2020-08-22 21:00:00+00:00,1598130000,Clear,clear-day,0.0101,0.09,79.76,82.42,68.5,0.69,1013.3,4.87,9.48,175,0.24,2,10.0,309.2,rain,42.363796,-71.1087861286
2020-08-22 22:00:00+00:00,1598133600,Clear,clear-day,0.0066,0.04,78.96,79.91,68.86,0.71,1013.5,5.37,11.05,171,0.21,1,10.0,309.7,rain,42.363796,-71.1087861286
2020-08-22 23:00:00+00:00,1598137200,Clear,clear-day,0.0061,0.03,77.0,77.96,68.75,0.76,1013.8,4.98,10.06,168,0.19,0,10.0,310.0,rain,42.363796,-71.1087861286
2020-08-23 00:00:00+00:00,1598140800,Possible Light Rain,rain,0.0093,0.33,74.18,75.17,68.45,0.82,1014.0,4.6,8.62,183,0.11,0,10.0,312.8,rain,42.363796,-71.1087861286
2020-08-23 01:00:00+00:00,1598144400,Clear,clear-night,0.0035,0.02,73.0,73.95,67.85,0.84,1014.7,2.61,5.33,188,0.08,0,10.0,312.5,rain,42.363796,-71.1087861286
2020-08-23 02:00:00+00:00,1598148000,Clear,clear-night,0.0025,0.01,72.07,73.0,67.49,0.86,1015.3,2.37,4.6,256,0.09,0,10.0,310.4,rain,42.363796,-71.1087861286
2020-08-23 03:00:00+00:00,1598151600,Clear,clear-night,0.0006,0.01,71.27,72.21,67.37,0.88,1015.7,2.11,4.22,304,0.05,0,10.0,309.3,rain,42.363796,-71.1087861286
2020-08-23 04:00:00+00:00,1598155200,Clear,clear-night,0.0011,0.01,70.52,71.44,67.03,0.89,1015.9,2.95,5.67,331,0.11,0,10.0,309.0,rain,42.363796,-71.1087861286
2020-08-23 05:00:00+00:00,1598158800,Clear,clear-night,0.0003,0.01,69.91,70.79,66.58,0.89,1016.2,4.17,5.86,9,0.15,0,8.796,309.0,rain,42.363796,-71.1087861286
2020-08-23 06:00:00+00:00,1598162400,Clear,clear-night,0.0,0.0,68.61,69.44,65.86,0.91,1016.4,1.79,4.02,352,0.12,0,9.435,309.9,,42.363796,-71.1087861286
2020-08-23 07:00:00+00:00,1598166000,Clear,clear-night,0.0,0.0,67.75,68.53,65.22,0.92,1016.6,2.27,5.13,357,0.12,0,9.471,310.1,,42.363796,-71.1087861286
2020-08-23 08:00:00+00:00,1598169600,Clear,clear-night,0.0,0.0,66.7,67.42,64.44,0.92,1016.8,2.12,3.98,358,0.2,0,8.64,310.2,,42.363796,-71.1087861286
2020-08-23 09:00:00+00:00,1598173200,Clear,clear-night,0.0,0.0,66.03,66.66,63.69,0.92,1016.7,2.32,4.14,341,0.23,0,8.573,309.9,,42.363796,-71.1087861286
2020-08-23 10:00:00+00:00,1598176800,Clear,clear-night,0.0,0.0,65.55,66.13,63.21,0.92,1017.1,1.84,3.25,357,0.31,0,7.995,309.2,,42.363796,-71.1087861286
2020-08-23 11:00:00+00:00,1598180400,Clear,clear-day,0.0008,0.01,66.75,67.38,63.91,0.91,1017.9,1.77,3.88,343,0.3,0,8.677,308.0,rain,42.363796,-71.1087861286
2020-08-23 12:00:00+00:00,1598184000,Clear,clear-day,0.0,0.0,69.52,70.28,65.58,0.87,1018.6,1.9,2.85,146,0.24,1,9.917,307.1,,42.363796,-71.1087861286
