timestamps,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,latitude,longitude
2020-07-17 11:00:00+00:00,1594983600,Possible Light Rain,rain,0.0287,0.54,rain,61.19,61.19,57.11,0.86,1024.0,2.83,8.43,184,0.69,0,10.0,293.4,42.363796,-71.1087861286
2020-07-17 12:00:00+00:00,1594987200,Rain,rain,0.0401,0.51,rain,60.37,60.37,56.77,0.88,1023.9,4.06,7.21,139,0.67,2,9.923,294.0,42.363796,-71.1087861286
2020-07-17 13:00:00+00:00,1594990800,Possible Light Rain,rain,0.0241,0.49,rain,61.01,61.01,56.68,0.86,1023.5,5.25,9.3,135,0.64,3,10.0,294.3,42.363796,-71.1087861286
2020-07-17 14:00:00+00:00,1594994400,Mostly Cloudy,partly-cloudy-day,0.003,0.04,rain,62.25,62.25,58.29,0.87,1022.8,6.44,11.66,153,0.73,4,10.0,295.0,42.363796,-71.1087861286
2020-07-17 15:00:00+00:00,1594998000,Mostly Cloudy,partly-cloudy-day,0.0019,0.03,rain,63.88,63.99,59.44,0.85,1022.3,7.41,14.56,165,0.82,5,10.0,295.8,42.363796,-71.1087861286
2020-07-17 16:00:00+00:00,1595001600,Overcast,cloudy,0.0013,0.02,rain,65.34,65.64,61.2,0.86,1021.6,6.63,15.83,169,0.96,5,10.0,296.9,42.363796,-71.1087861286
2020-07-17 17:00:00+00:00,1595005200,Overcast,cloudy,0.0008,0.02,rain,67.16,67.7,63.37,0.88,1020.9,7.72,15.97,177,0.99,5,10.0,298.0,42.363796,-71.1087861286
2020-07-17 18:00:00+00:00,1595008800,Overcast,cloudy,0.0021,0.03,rain,69.13,69.85,65.2,0.87,1020.2,6.23,14.33,197,1.0,4,10.0,304.2,42.363796,-71.1087861286
2020-07-17 19:00:00+00:00,1595012400,Overcast,cloudy,0.001,0.02,rain,71.31,72.21,67.08,0.87,1019.5,6.85,14.93,204,0.98,4,10.0,304.1,42.363796,-71.1087861286
2020-07-17 20:00:00+00:00,1595016000,Overcast,cloudy,0.0011,0.02,rain,73.16,74.12,67.96,0.84,1018.9,6.46,14.84,213,0.97,3,10.0,302.6,42.363796,-71.1087861286
2020-07-17 21:00:00+00:00,1595019600,Overcast,cloudy,0.0,0.0,,73.82,74.81,68.37,0.83,1018.7,7.17,14.39,222,0.95,2,10.0,301.5,42.363796,-71.1087861286
2020-07-17 22:00:00+00:00,1595023200,Mostly Cloudy,partly-cloudy-day,0.001,0.01,rain,73.96,74.96,68.47,0.83,1018.2,6.54,13.99,225,0.87,1,10.0,301.0,42.363796,-71.1087861286
2020-07-17 23:00:00+00:00,1595026800,Mostly Cloudy,partly-cloudy-day,0.0002,0.01,rain,73.52,74.52,68.42,0.84,1018.1,6.06,13.02,223,0.69,0,10.0,300.7,42.363796,-71.1087861286
2020-07-18 00:00:00+00:00,1595030400,Partly Cloudy,partly-cloudy-day,0.0005,0.01,rain,72.41,73.44,68.28,0.87,1017.6,5.18,11.23,219,0.51,0,10.0,301.0,42.363796,-71.1087861286
2020-07-18 01:00:00+00:00,1595034000,Partly Cloudy,partly-cloudy-night,0.0009,0.01,rain,71.51,72.57,68.28,0.9,1017.8,5.17,9.23,224,0.41,0,10.0,298.4,42.363796,-71.1087861286
2020-07-18 02:00:00+00:00,1595037600,Partly Cloudy,partly-cloudy-night,0.0009,0.01,rain,70.39,71.45,67.96,0.92,1018.2,4.53,8.08,225,0.32,0,10.0,305.5,42.363796,-71.1087861286
2020-07-18 03:00:00+00:00,1595041200,Clear,clear-night,0.0008,0.02,rain,69.48,70.53,67.6,0.94,1018.3,4.28,7.35,227,0.24,0,10.0,307.0,42.363796,-71.1087861286
2020-07-18 04:00:00+00:00,1595044800,Clear,clear-night,0.0,0.0,,69.08,70.12,67.33,0.94,1018.0,3.64,7.26,233,0.26,0,10.0,308.7,42.363796,-71.1087861286
2020-07-18 05:00:00+00:00,1595048400,Partly Cloudy,partly-cloudy-night,0.0,0.0,,68.64,69.66,67.09,0.95,1018.2,3.64,7.45,256,0.33,0,9.708,310.2,42.363796,-71.1087861286
2020-07-18 06:00:00+00:00,1595052000,Partly Cloudy,partly-cloudy-night,0.0009,0.01,rain,68.27,69.23,66.58,0.94,1017.8,3.17,7.02,253,0.43,0,8.76,310.7,42.363796,-71.1087861286
2020-07-18 07:00:00+00:00,1595055600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,67.95,68.89,66.34,0.95,1018.0,3.96,6.81,272,0.47,0,9.053,310.5,42.363796,-71.1087861286
2020-07-18 08:00:00+00:00,1595059200,Partly Cloudy,partly-cloudy-night,0.0009,0.01,rain,67.62,68.5,65.84,0.94,1017.7,3.57,6.27,293,0.46,0,9.097,309.9,42.363796,-71.1087861286
2020-07-18 09:00:00+00:00,1595062800,Partly Cloudy,partly-cloudy-night,0.0025,0.01,rain,67.55,68.38,65.49,0.93,1017.8,2.7,4.5,292,0.51,0,8.294,310.1,42.363796,-71.1087861286
2020-07-18 10:00:00+00:00,1595066400,Partly Cloudy,partly-cloudy-day,0.0005,0.01,rain,68.11,68.92,65.53,0.91,1017.9,3.82,4.92,335,0.58,0,8.476,312.1,42.363796,-71.1087861286
2020-07-18 11:00:00+00:00,1595070000,Partly Cloudy,partly-cloudy-day,0.0003,0.01,rain,69.95,70.84,66.64,0.89,1018.0,2.05,3.9,249,0.42,0,10.0,314.9,42.363796,-71.1087861286
2020-07-18 12:00:00+00:00,1595073600,Clear,clear-day,0.0,0.0,,74.2,75.26,68.95,0.84,1017.8,2.19,3.39,270,0.25,2,10.0,317.3,42.363796,-71.1087861286
2020-07-18 13:00:00+00:00,1595077200,Clear,clear-day,0.0007,0.01,rain,78.27,79.38,70.2,0.76,1017.9,1.92,3.27,232,0.23,3,10.0,319.1,42.363796,-71.1087861286
2020-07-18 14:00:00+00:00,1595080800,Clear,clear-day,0.0,0.0,,81.41,84.87,69.57,0.67,1017.8,3.35,5.1,256,0.22,5,10.0,321.2,42.363796,-71.1087861286
2020-07-18 15:00:00+00:00,1595084400,Clear,clear-day,0.0,0.0,,84.51,87.78,68.04,0.58,1017.5,3.16,7.1,241,0.16,7,10.0,322.2,42.363796,-71.1087861286
2020-07-18 16:00:00+00:00,1595088000,Clear,clear-day,0.0,0.0,,87.52,90.16,66.45,0.5,1017.0,4.23,7.82,246,0.09,8,10.0,321.3,42.363796,-71.1087861286
2020-07-18 17:00:00+00:00,1595091600,Clear,clear-day,0.0,0.0,,88.18,90.59,65.96,0.48,1016.4,4.42,9.03,229,0.09,9,10.0,319.1,42.363796,-71.1087861286
2020-07-18 18:00:00+00:00,1595095200,Clear,clear-day,0.0,0.0,,89.19,91.56,65.74,0.46,1016.0,5.42,11.07,189,0.09,8,10.0,319.5,42.363796,-71.1087861286
2020-07-18 19:00:00+00:00,1595098800,Clear,clear-day,0.0,0.0,,89.71,91.88,65.32,0.45,1015.7,5.01,9.9,206,0.04,7,10.0,318.5,42.363796,-71.1087861286
2020-07-18 20:00:00+00:00,1595102400,Clear,clear-day,0.0,0.0,,90.57,91.63,63.14,0.4,1015.3,5.39,11.82,277,0.07,5,10.0,316.6,42.363796,-71.1087861286
2020-07-18 21:00:00+00:00,1595106000,Clear,clear-day,0.0,0.0,,90.5,91.15,62.33,0.39,1015.0,4.96,12.41,248,0.09,3,10.0,314.4,42.363796,-71.1087861286
2020-07-18 22:00:00+00:00,1595109600,Clear,clear-day,0.0,0.0,,89.59,89.92,61.72,0.39,1015.0,5.59,11.77,276,0.09,1,10.0,311.5,42.363796,-71.1087861286
2020-07-18 23:00:00+00:00,1595113200,Clear,clear-day,0.0,0.0,,88.05,89.05,63.27,0.44,1014.9,3.5,9.22,253,0.08,0,10.0,308.2,42.363796,-71.1087861286
2020-07-19 00:00:00+00:00,1595116800,Clear,clear-day,0.0,0.0,,85.09,86.97,65.22,0.52,1014.9,3.14,4.88,222,0.08,0,10.0,305.5,42.363796,-71.1087861286
2020-07-19 01:00:00+00:00,1595120400,Clear,clear-night,0.0,0.0,,81.01,83.29,66.52,0.61,1015.1,4.12,7.3,213,0.15,0,10.0,305.4,42.363796,-71.1087861286
2020-07-19 02:00:00+00:00,1595124000,Clear,clear-night,0.0,0.0,,78.65,79.61,68.95,0.72,1015.3,5.37,10.27,215,0.19,0,10.0,304.5,42.363796,-71.1087861286
2020-07-19 03:00:00+00:00,1595127600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,77.56,78.54,69.0,0.75,1015.5,5.58,12.04,211,0.5,0,10.0,303.7,42.363796,-71.1087861286
2020-07-19 04:00:00+00:00,1595131200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,76.93,77.87,68.58,0.75,1015.2,4.65,10.89,229,0.34,0,10.0,303.1,42.363796,-71.1087861286
2020-07-19 05:00:00+00:00,1595134800,Clear,clear-night,0.0,0.0,,75.5,76.37,67.84,0.77,1014.5,4.49,9.74,213,0.2,0,10.0,302.7,42.363796,-71.1087861286
2020-07-19 06:00:00+00:00,1595138400,Clear,clear-night,0.0,0.0,,74.28,75.11,67.23,0.79,1014.3,3.78,7.87,229,0.18,0,10.0,302.9,42.363796,-71.1087861286
2020-07-19 07:00:00+00:00,1595142000,Clear,clear-night,0.0,0.0,,72.68,73.44,66.38,0.81,1014.1,3.8,7.49,221,0.17,0,10.0,302.2,42.363796,-71.1087861286
2020-07-19 08:00:00+00:00,1595145600,Clear,clear-night,0.0,0.0,,71.46,72.17,65.73,0.82,1013.8,4.52,8.03,214,0.21,0,10.0,301.4,42.363796,-71.1087861286
2020-07-19 09:00:00+00:00,1595149200,Clear,clear-night,0.0,0.0,,70.91,71.66,65.89,0.84,1014.3,4.15,8.28,215,0.1,0,10.0,301.0,42.363796,-71.1087861286
2020-07-19 10:00:00+00:00,1595152800,Clear,clear-day,0.0,0.0,,70.91,71.72,66.29,0.85,1014.5,5.49,9.79,229,0.12,0,10.0,301.4,42.363796,-71.1087861286
2020-07-19 11:00:00+00:00,1595156400,Clear,clear-day,0.0,0.0,,73.16,74.01,67.21,0.82,1013.8,4.61,9.31,223,0.16,0,10.0,302.3,42.363796,-71.1087861286
2020-07-19 12:00:00+00:00,1595160000,Clear,clear-day,0.0,0.0,,76.79,77.73,68.52,0.76,1014.4,5.56,9.79,222,0.1,2,10.0,302.8,42.363796,-71.1087861286
2020-07-19 13:00:00+00:00,1595163600,Clear,clear-day,0.0,0.0,,80.93,84.54,70.34,0.7,1013.7,5.47,11.15,231,0.07,3,10.0,304.2,42.363796,-71.1087861286
2020-07-19 14:00:00+00:00,1595167200,Clear,clear-day,0.0,0.0,,85.36,90.71,71.05,0.62,1013.3,6.88,12.6,227,0.06,6,10.0,304.2,42.363796,-71.1087861286
2020-07-19 15:00:00+00:00,1595170800,Clear,clear-day,0.0,0.0,,88.6,95.02,71.41,0.57,1012.7,5.58,13.09,232,0.05,8,10.0,303.6,42.363796,-71.1087861286
2020-07-19 16:00:00+00:00,1595174400,Clear,clear-day,0.0,0.0,,90.89,97.95,71.51,0.53,1012.6,6.98,14.53,222,0.05,9,10.0,301.7,42.363796,-71.1087861286
2020-07-19 17:00:00+00:00,1595178000,Clear,clear-day,0.0,0.0,,92.42,99.33,70.98,0.5,1012.0,7.83,15.17,211,0.06,9,10.0,299.1,42.363796,-71.1087861286
2020-07-19 18:00:00+00:00,1595181600,Clear,clear-day,0.0,0.0,,93.97,100.2,69.88,0.46,1011.6,8.58,15.44,219,0.07,9,10.0,297.1,42.363796,-71.1087861286
2020-07-19 19:00:00+00:00,1595185200,Clear,clear-day,0.0,0.0,,94.93,101.25,69.75,0.44,1011.2,8.87,16.9,220,0.04,7,10.0,299.7,42.363796,-71.1087861286
2020-07-19 20:00:00+00:00,1595188800,Clear,clear-day,0.0,0.0,,95.12,101.76,70.03,0.44,1010.6,9.4,17.97,210,0.06,5,10.0,299.0,42.363796,-71.1087861286
2020-07-19 21:00:00+00:00,1595192400,Clear,clear-day,0.0,0.0,,93.69,100.55,70.63,0.47,1009.8,8.34,17.89,208,0.06,3,10.0,298.1,42.363796,-71.1087861286
2020-07-19 22:00:00+00:00,1595196000,Clear,clear-day,0.0,0.0,,91.32,98.75,71.79,0.53,1010.0,8.48,19.16,207,0.16,1,10.0,296.2,42.363796,-71.1087861286
2020-07-19 23:00:00+00:00,1595199600,Humid,clear-day,0.0,0.0,,87.88,95.06,72.44,0.6,1009.8,8.66,18.72,195,0.26,0,10.0,293.9,42.363796,-71.1087861286
2020-07-20 00:00:00+00:00,1595203200,Clear,clear-day,0.0,0.0,,84.66,90.49,71.97,0.66,1010.2,8.94,19.37,196,0.31,0,10.0,296.2,42.363796,-71.1087861286
2020-07-20 01:00:00+00:00,1595206800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,82.24,86.61,70.95,0.69,1010.4,8.36,20.81,198,0.32,0,10.0,295.3,42.363796,-71.1087861286
2020-07-20 02:00:00+00:00,1595210400,Clear,clear-night,0.0,0.0,,80.89,84.24,69.67,0.69,1010.5,9.05,28.83,209,0.23,0,10.0,294.3,42.363796,-71.1087861286
2020-07-20 03:00:00+00:00,1595214000,Clear,clear-night,0.0,0.0,,79.52,82.16,68.69,0.7,1010.7,9.59,23.12,212,0.2,0,10.0,293.8,42.363796,-71.1087861286
2020-07-20 04:00:00+00:00,1595217600,Clear,clear-night,0.0011,0.01,rain,78.34,79.28,68.78,0.73,1010.9,9.31,20.79,211,0.16,0,10.0,293.7,42.363796,-71.1087861286
2020-07-20 05:00:00+00:00,1595221200,Clear,clear-night,0.0005,0.01,rain,77.42,78.35,68.62,0.74,1010.6,9.84,21.79,216,0.13,0,10.0,293.9,42.363796,-71.1087861286
2020-07-20 06:00:00+00:00,1595224800,Clear,clear-night,0.0019,0.01,rain,77.12,78.09,68.8,0.76,1010.3,8.54,20.97,207,0.1,0,10.0,295.2,42.363796,-71.1087861286
2020-07-20 07:00:00+00:00,1595228400,Clear,clear-night,0.0016,0.01,rain,77.12,78.18,69.58,0.78,1010.0,8.33,20.25,224,0.11,0,10.0,295.8,42.363796,-71.1087861286
2020-07-20 08:00:00+00:00,1595232000,Clear,clear-night,0.0007,0.01,rain,76.56,77.71,70.23,0.81,1009.6,8.11,18.41,202,0.13,0,10.0,296.4,42.363796,-71.1087861286
2020-07-20 09:00:00+00:00,1595235600,Clear,clear-night,0.0004,0.02,rain,76.35,77.55,70.56,0.82,1009.3,6.59,17.17,216,0.16,0,10.0,296.9,42.363796,-71.1087861286
2020-07-20 10:00:00+00:00,1595239200,Clear,clear-day,0.0005,0.02,rain,76.22,77.5,71.05,0.84,1009.4,7.33,17.88,218,0.27,0,10.0,297.2,42.363796,-71.1087861286
2020-07-20 11:00:00+00:00,1595242800,Partly Cloudy,partly-cloudy-day,0.0012,0.03,rain,77.24,78.6,71.89,0.84,1009.7,7.85,18.87,225,0.38,0,10.0,297.6,42.363796,-71.1087861286
2020-07-20 12:00:00+00:00,1595246400,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,,79.93,84.05,73.13,0.8,1009.2,8.92,17.82,240,0.37,2,10.0,300.1,42.363796,-71.1087861286
2020-07-20 13:00:00+00:00,1595250000,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,,80.19,84.63,73.43,0.8,1009.3,8.02,15.74,219,0.42,3,10.0,301.0,42.363796,-71.1087861286
2020-07-20 14:00:00+00:00,1595253600,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,,81.9,87.43,73.32,0.75,1009.3,7.98,15.01,244,0.4,5,10.0,301.8,42.363796,-71.1087861286
2020-07-20 15:00:00+00:00,1595257200,Humid,clear-day,0.0,0.0,,84.17,91.3,73.9,0.71,1009.0,6.64,14.52,237,0.29,7,10.0,302.1,42.363796,-71.1087861286
2020-07-20 16:00:00+00:00,1595260800,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,,86.56,94.53,73.73,0.66,1009.0,7.49,14.54,244,0.32,8,10.0,301.6,42.363796,-71.1087861286
2020-07-20 17:00:00+00:00,1595264400,Humid and Partly Cloudy,partly-cloudy-day,0.0014,0.01,rain,89.76,98.91,73.85,0.6,1008.3,7.95,16.16,246,0.39,8,10.0,300.6,42.363796,-71.1087861286
2020-07-20 18:00:00+00:00,1595268000,Humid and Partly Cloudy,partly-cloudy-day,0.0038,0.01,rain,91.16,100.8,73.9,0.57,1008.2,8.15,17.65,248,0.37,7,10.0,303.2,42.363796,-71.1087861286
2020-07-20 19:00:00+00:00,1595271600,Humid and Partly Cloudy,partly-cloudy-day,0.005,0.01,rain,91.87,101.05,73.33,0.55,1008.0,8.1,17.59,256,0.35,6,10.0,303.8,42.363796,-71.1087861286
2020-07-20 20:00:00+00:00,1595275200,Humid and Partly Cloudy,partly-cloudy-day,0.0062,0.01,rain,92.7,101.62,72.88,0.53,1007.8,7.73,15.99,270,0.34,4,10.0,304.5,42.363796,-71.1087861286
2020-07-20 21:00:00+00:00,1595278800,Partly Cloudy,partly-cloudy-day,0.0067,0.02,rain,92.17,99.6,71.58,0.51,1007.8,8.49,17.59,268,0.37,3,10.0,305.0,42.363796,-71.1087861286
2020-07-20 22:00:00+00:00,1595282400,Partly Cloudy,partly-cloudy-day,0.004,0.01,rain,91.59,97.78,70.41,0.5,1008.0,6.35,17.29,218,0.4,1,10.0,305.1,42.363796,-71.1087861286
2020-07-20 23:00:00+00:00,1595286000,Partly Cloudy,partly-cloudy-day,0.0019,0.01,rain,90.34,95.26,69.21,0.5,1008.4,7.25,15.95,337,0.49,0,10.0,305.0,42.363796,-71.1087861286
2020-07-21 00:00:00+00:00,1595289600,Partly Cloudy,partly-cloudy-day,0.0013,0.01,rain,88.05,91.67,67.92,0.51,1008.9,6.86,13.15,284,0.36,0,10.0,305.0,42.363796,-71.1087861286
2020-07-21 01:00:00+00:00,1595293200,Clear,clear-night,0.0,0.0,,85.02,87.77,66.97,0.55,1009.7,5.35,11.24,291,0.25,0,10.0,306.0,42.363796,-71.1087861286
2020-07-21 02:00:00+00:00,1595296800,Clear,clear-night,0.0,0.0,,83.24,85.34,65.79,0.56,1010.5,5.51,14.53,301,0.2,0,10.0,305.6,42.363796,-71.1087861286
2020-07-21 03:00:00+00:00,1595300400,Clear,clear-night,0.0,0.0,,81.29,83.11,65.01,0.58,1010.8,5.82,14.02,299,0.19,0,10.0,305.3,42.363796,-71.1087861286
2020-07-21 04:00:00+00:00,1595304000,Clear,clear-night,0.0,0.0,,79.89,81.62,64.49,0.59,1011.3,6.42,14.43,302,0.24,0,10.0,305.2,42.363796,-71.1087861286
2020-07-21 05:00:00+00:00,1595307600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,78.31,78.74,64.09,0.62,1012.0,6.44,13.34,303,0.32,0,10.0,305.3,42.363796,-71.1087861286
2020-07-21 06:00:00+00:00,1595311200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,76.82,77.18,63.42,0.63,1012.4,6.17,11.53,307,0.4,0,10.0,304.5,42.363796,-71.1087861286
2020-07-21 07:00:00+00:00,1595314800,Clear,clear-night,0.0,0.0,,75.36,75.65,62.73,0.65,1013.2,5.29,10.69,303,0.27,0,10.0,305.0,42.363796,-71.1087861286
2020-07-21 08:00:00+00:00,1595318400,Clear,clear-night,0.0,0.0,,73.72,73.91,61.82,0.66,1012.6,5.95,9.88,308,0.14,0,10.0,305.9,42.363796,-71.1087861286
2020-07-21 09:00:00+00:00,1595322000,Clear,clear-night,0.0,0.0,,73.17,73.31,61.39,0.67,1013.0,4.36,8.91,288,0.03,0,10.0,306.5,42.363796,-71.1087861286
2020-07-21 10:00:00+00:00,1595325600,Clear,clear-day,0.0,0.0,,73.19,73.33,61.29,0.66,1013.5,4.38,8.52,295,0.03,0,10.0,306.3,42.363796,-71.1087861286
2020-07-21 11:00:00+00:00,1595329200,Clear,clear-day,0.0,0.0,,75.11,75.35,62.22,0.64,1014.0,5.07,10.56,307,0.03,0,10.0,305.7,42.363796,-71.1087861286
2020-07-21 12:00:00+00:00,1595332800,Clear,clear-day,0.0,0.0,,77.83,78.18,63.32,0.61,1014.6,5.64,9.8,316,0.03,2,10.0,305.4,42.363796,-71.1087861286
2020-07-21 13:00:00+00:00,1595336400,Clear,clear-day,0.0,0.0,,80.88,82.62,64.7,0.58,1015.6,4.6,9.75,304,0.02,3,10.0,307.1,42.363796,-71.1087861286
2020-07-21 14:00:00+00:00,1595340000,Clear,clear-day,0.0,0.0,,83.98,85.16,63.5,0.5,1015.3,5.94,12.6,308,0.02,6,10.0,305.9,42.363796,-71.1087861286
2020-07-21 15:00:00+00:00,1595343600,Clear,clear-day,0.0,0.0,,85.21,86.03,62.74,0.47,1015.3,7.81,12.93,311,0.04,7,10.0,306.8,42.363796,-71.1087861286
2020-07-21 16:00:00+00:00,1595347200,Clear,clear-day,0.0,0.0,,86.71,87.45,62.69,0.45,1015.6,6.39,13.02,306,0.06,9,10.0,306.1,42.363796,-71.1087861286
2020-07-21 17:00:00+00:00,1595350800,Clear,clear-day,0.0,0.0,,87.71,88.79,63.45,0.45,1015.2,7.46,13.44,296,0.07,9,10.0,305.2,42.363796,-71.1087861286
2020-07-21 18:00:00+00:00,1595354400,Clear,clear-day,0.0007,0.01,rain,87.98,89.46,64.26,0.45,1015.4,6.58,13.78,281,0.2,8,10.0,305.0,42.363796,-71.1087861286
2020-07-21 19:00:00+00:00,1595358000,Clear,clear-day,0.0006,0.01,rain,88.67,89.89,63.67,0.44,1015.5,7.22,15.37,297,0.22,6,10.0,303.8,42.363796,-71.1087861286
2020-07-21 20:00:00+00:00,1595361600,Clear,clear-day,0.0,0.0,,89.63,90.81,63.52,0.42,1014.8,6.91,13.74,267,0.26,5,10.0,302.4,42.363796,-71.1087861286
2020-07-21 21:00:00+00:00,1595365200,Clear,clear-day,0.0009,0.01,rain,88.75,89.81,63.37,0.43,1015.1,7.58,12.49,283,0.26,3,10.0,301.2,42.363796,-71.1087861286
2020-07-21 22:00:00+00:00,1595368800,Clear,clear-day,0.0,0.0,,88.03,88.93,63.06,0.43,1014.9,6.53,12.63,283,0.21,1,10.0,300.3,42.363796,-71.1087861286
2020-07-21 23:00:00+00:00,1595372400,Clear,clear-day,0.0,0.0,,86.78,87.73,63.17,0.45,1015.1,5.49,12.57,299,0.16,0,10.0,299.6,42.363796,-71.1087861286
2020-07-22 00:00:00+00:00,1595376000,Clear,clear-day,0.001,0.01,rain,84.35,85.52,63.52,0.5,1015.8,5.32,10.08,317,0.04,0,10.0,299.4,42.363796,-71.1087861286
2020-07-22 01:00:00+00:00,1595379600,Clear,clear-night,0.0,0.0,,82.12,82.67,60.75,0.48,1016.2,4.86,7.99,322,0.04,0,10.0,298.8,42.363796,-71.1087861286
2020-07-22 02:00:00+00:00,1595383200,Clear,clear-night,0.0,0.0,,80.52,81.13,59.39,0.49,1016.4,4.31,6.86,319,0.03,0,10.0,298.3,42.363796,-71.1087861286
2020-07-22 03:00:00+00:00,1595386800,Clear,clear-night,0.0,0.0,,78.74,78.74,58.94,0.51,1016.4,3.14,5.21,295,0.04,0,10.0,297.7,42.363796,-71.1087861286
2020-07-22 04:00:00+00:00,1595390400,Clear,clear-night,0.0011,0.01,rain,77.85,77.85,59.66,0.54,1017.1,2.54,5.07,288,0.12,0,10.0,297.0,42.363796,-71.1087861286
2020-07-22 05:00:00+00:00,1595394000,Clear,clear-night,0.0,0.0,,76.79,76.84,60.32,0.57,1017.0,3.0,5.33,304,0.16,0,10.0,296.1,42.363796,-71.1087861286
2020-07-22 06:00:00+00:00,1595397600,Clear,clear-night,0.0,0.0,,74.98,75.03,60.55,0.61,1017.3,3.25,6.45,312,0.1,0,10.0,296.4,42.363796,-71.1087861286
2020-07-22 07:00:00+00:00,1595401200,Clear,clear-night,0.0,0.0,,73.75,73.79,60.44,0.63,1017.3,4.08,6.24,328,0.11,0,10.0,293.0,42.363796,-71.1087861286
2020-07-22 08:00:00+00:00,1595404800,Clear,clear-night,0.0,0.0,,72.84,72.93,60.85,0.66,1016.8,3.2,7.36,334,0.18,0,10.0,294.1,42.363796,-71.1087861286
2020-07-22 09:00:00+00:00,1595408400,Clear,clear-night,0.0,0.0,,72.37,72.62,62.22,0.7,1017.0,2.85,6.55,3,0.23,0,10.0,295.0,42.363796,-71.1087861286
2020-07-22 10:00:00+00:00,1595412000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,72.13,72.64,64.38,0.77,1017.4,3.5,8.54,20,0.64,0,10.0,295.4,42.363796,-71.1087861286
2020-07-22 11:00:00+00:00,1595415600,Mostly Cloudy,partly-cloudy-day,0.0002,0.08,rain,71.27,71.91,65.12,0.81,1018.6,5.18,8.92,24,0.82,0,10.0,295.7,42.363796,-71.1087861286
2020-07-22 12:00:00+00:00,1595419200,Possible Drizzle,rain,0.008,0.4,rain,71.37,72.0,65.08,0.81,1018.7,4.65,8.98,39,0.71,1,10.0,296.4,42.363796,-71.1087861286
2020-07-22 13:00:00+00:00,1595422800,Possible Drizzle,rain,0.0072,0.42,rain,71.46,72.18,65.79,0.82,1019.1,4.03,5.66,58,0.69,3,10.0,300.7,42.363796,-71.1087861286
2020-07-22 14:00:00+00:00,1595426400,Possible Light Rain,rain,0.0149,0.41,rain,73.03,73.76,66.24,0.79,1019.2,3.86,5.89,65,0.7,4,10.0,304.0,42.363796,-71.1087861286
2020-07-22 15:00:00+00:00,1595430000,Mostly Cloudy,partly-cloudy-day,0.0104,0.04,rain,74.37,75.19,67.25,0.79,1019.1,4.31,6.56,56,0.69,5,10.0,306.0,42.363796,-71.1087861286
2020-07-22 16:00:00+00:00,1595433600,Mostly Cloudy,partly-cloudy-day,0.0044,0.03,rain,74.62,75.3,66.11,0.75,1018.9,4.75,6.81,75,0.65,6,10.0,305.3,42.363796,-71.1087861286
2020-07-22 17:00:00+00:00,1595437200,Partly Cloudy,partly-cloudy-day,0.0036,0.04,rain,75.86,76.63,67.0,0.74,1018.6,3.39,6.37,74,0.54,7,10.0,303.2,42.363796,-71.1087861286
2020-07-22 18:00:00+00:00,1595440800,Partly Cloudy,partly-cloudy-day,0.0113,0.1,rain,77.8,78.92,70.23,0.78,1018.5,4.53,7.64,92,0.38,7,10.0,304.1,42.363796,-71.1087861286
2020-07-22 19:00:00+00:00,1595444400,Partly Cloudy,partly-cloudy-day,0.0049,0.05,rain,79.56,82.09,68.23,0.68,1017.8,5.86,9.28,113,0.35,6,10.0,304.4,42.363796,-71.1087861286
2020-07-22 20:00:00+00:00,1595448000,Clear,clear-day,0.0038,0.04,rain,79.38,81.99,68.76,0.7,1017.1,4.7,9.04,96,0.29,4,10.0,305.1,42.363796,-71.1087861286
2020-07-22 21:00:00+00:00,1595451600,Clear,clear-day,0.0043,0.04,rain,78.04,79.01,68.98,0.74,1016.6,6.62,11.14,85,0.24,3,10.0,305.1,42.363796,-71.1087861286
2020-07-22 22:00:00+00:00,1595455200,Clear,clear-day,0.0022,0.03,rain,76.58,77.5,68.33,0.76,1016.3,7.63,12.17,84,0.21,1,10.0,303.2,42.363796,-71.1087861286
2020-07-22 23:00:00+00:00,1595458800,Clear,clear-day,0.0008,0.03,rain,74.82,75.65,67.37,0.78,1016.3,6.66,11.58,77,0.24,0,10.0,300.5,42.363796,-71.1087861286
2020-07-23 00:00:00+00:00,1595462400,Partly Cloudy,partly-cloudy-day,0.0004,0.06,rain,73.28,74.13,67.21,0.81,1016.5,6.75,10.23,80,0.41,0,10.0,298.5,42.363796,-71.1087861286
2020-07-23 01:00:00+00:00,1595466000,Mostly Cloudy,partly-cloudy-night,0.0042,0.22,rain,72.05,73.06,68.1,0.87,1016.5,4.74,7.95,85,0.76,0,10.0,299.4,42.363796,-71.1087861286
